PassengerId,Survived,is_Capt.,is_Col.,is_Don.,is_Dr.,is_Jonkheer.,is_Lady.,is_Major.,is_Master.,is_Miss.,is_Mlle.,is_Mme.,is_Mr.,is_Mrs.,is_Ms.,is_Rev.,is_Sir.,is_Cts.,is_Male,from_C,from_N,from_Q,from_S,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6
130,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6951623078054809,-0.17146319961103515,-0.39216201627588815,0.057154405626724566,0.11842169074707339,1.1840889266372532
131,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.6906346605861057,-0.12106745820207115,-0.39562306625927646,0.04799726197228513,0.1839437136562261,0.21732176268710357
132,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.9169515314399258,0.07747247190372088,0.35832057747740675,0.08053723999077914,0.18242294311912732,-0.8013506719734125
133,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.34669030219358776,0.23530798353671478,-0.4079549014571233,-0.7773926069282441,0.05415604555892372,1.537333829806711
134,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.2188793306961829,0.2120569378589465,-0.29256313503810283,-0.8136830465501407,0.32937102110679495,0.21039596136567912
135,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.5717080804818822,-0.19088680398492924,-0.44047341164802006,0.020355720699187885,0.2835331230617277,-0.3078582417896713
136,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,-0.5539962408292995,-0.190605720474064,-0.44005275084359324,0.01569065812972827,0.337324545201813,-0.4696680543455907
137,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1.1971987617535027,-0.07356054379228683,0.19782249474029104,2.224753907457131,-1.8468248593198837,-1.1211456967574585
138,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.9439229557888001,-1.0360931037468626,0.43017040003366874,-0.9890779473540635,-1.4351963325528097,0.010612501389944977
139,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6569055632222068,-0.06695746511074727,-0.4965157048143263,0.030011546572152624,0.2810288354895968,-1.1558132605875133
140,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,1.03427767019896,-1.7062803481660358,0.5829837029920335,-0.2376546216710143,-0.9519436800072753,-1.399940097498233
141,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.2656493977697231,0.925866403485199,-0.3999212912283093,2.376144490581033,-0.12353554147249436,0.2964460266307331
142,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,-0.693896199896143,-0.07154878306879556,-0.40447055373800456,0.04097750208876923,0.2217888041343326,-0.6687148924107583
143,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-2.158211893103122,1.484605104881949,6.003810687109531,-0.4608931570991023,-0.08974880235671678,-0.07864314105163413
144,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,-0.7037706216563477,-0.053683321163223406,-0.40604616163697205,0.04072557360804966,0.2103014583076969,-0.909965631648833
145,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6008827945100013,-0.14415757911727664,-0.3956476125448391,0.020881847346364443,0.2736610368037704,-0.8693034473070063
146,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.3145787121429021,0.746465445182068,-0.27432153179166696,0.3343542159597048,0.36620522431271196,-0.42431783820241636
147,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6927298915759886,-0.09388533018105263,-0.39999067147976075,0.0442266237550171,0.20410366966402038,-0.26594627124054476
148,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.9427135957613607,1.8646673444637398,-0.26515099266596026,0.6935302875320946,-0.07471063865094768,-0.981350363538372
149,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.8310488041667631,0.2778124225606634,0.04321715135057922,2.293263002969327,-1.106739016556507,0.48747560342572643
150,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,-0.5851288805235701,-0.25603119982925704,-0.3688195726015601,0.03459568583019304,0.21758618588751005,1.0636961703704837
151,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,-0.5677963285781364,-0.3066622975922183,-0.43252765128511084,0.03765640784250009,0.17602043276254878,1.7862430718307334
152,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.046356230675852,-1.0172781508881388,0.48141998068053116,-1.0184596948739333,-1.0755136522546225,-1.2004862131972676
153,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6975117370009569,-0.21397122914952957,-0.33428846945995155,0.06484432289207302,0.10151523397178569,2.0313196133631286
154,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.26181816516781525,0.8804671016772438,-0.39499673576069444,2.3843406390888737,-0.1807016260263723,1.16664280340369
155,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6892647886537401,-0.10844466746173669,-0.4239456325160049,0.04546741423680513,0.18410528846191104,-0.04930249378530036
156,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.3044342254189336,-0.013555039359429852,-0.14800334948551638,1.1297070373851505,0.9814093362803045,2.074730199480138
157,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.6707369953386136,-0.060252308188199225,-0.4953942718881462,0.032570963349493234,0.24734506726263,-1.1552084449059046
158,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6934325798822247,-0.10608403871931346,-0.38504863642903764,0.046430261328692476,0.19813725542645394,-0.02391904229932914
159,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6826306577063884,-0.11077471848088775,-0.40392940462528243,0.0442307468181443,0.21390748842899515,-0.04907667101925271
160,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,2.8187425499172503,4.389865505792037,0.09039901262296929,-4.268162887033238,-0.7370097515188545,1.8590129409624465
161,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.1898502500867007,0.3395336629160042,-0.3139480673131737,1.2166149804686492,0.08260048632722775,1.2769225777951512
162,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,-0.5474288864086971,-0.2674374471968482,-0.4163588304046773,0.026252380960537395,0.2892897940004906,0.8998491857001448
163,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6928663029461821,-0.08949553762340742,-0.40160357906829464,0.043559190612572234,0.20740579293123274,-0.3465220287030045
164,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6852809252720389,-0.05408006408545698,-0.4126651880488562,0.03591965044181914,0.26135535873546684,-1.0719845743439755
165,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.834602639266884,2.412599360056553,0.6459572571436977,-2.089012430181963,-0.17446877149257148,-1.3766044013127823
166,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.2741811408599835,1.017459668989867,-0.28962778613197576,2.360164212075061,0.06847042646368635,-1.368268074530629
167,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.8323928884082121,-0.5834001450314709,0.23423993983579408,1.0401815082905272,-0.6147487160727851,-0.2792832380080245
168,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1.4788585766502327,2.362571373850159,-0.14435464503802276,3.898078090169632,-0.6183770047959374,2.0766732166856485
169,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.4132860839619729,-0.3298933154755011,-0.35502040415616404,-0.0058476096601596415,0.5080970076673371,0.19138489109957935
170,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.2842626852992604,-0.289443810000281,-0.27418698261069085,-0.030734277046882714,1.2996432791218433,-0.19927760725167107
171,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.6772747991677032,-1.7037913255302986,0.42606546170265147,-0.14585610878649685,-2.119113610074781,1.5910210547789145
172,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.9669992782924229,2.3010588108654937,-0.15761630572935534,-2.1110817468497025,-0.39255292615132464,-1.1606715301477393
173,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03027636892375382,1.005240552088276,-0.34249117724143996,0.37462504974334726,-0.09753689858050213,-1.989144717176466
174,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-2.486860359922339,1.069050860808876,5.935254382477682,0.3693287366976244,-0.02742739399470925,-0.5153727003540463
175,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.8091368756428327,-1.8492589284167222,0.48360855260788654,-0.16797160566135536,-2.5452436250572696,1.0277623310775685
176,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.00796915823130649,0.9411763162606787,-0.34499522180966935,0.3905424094742687,-0.2348373973172148,-0.619081204633952
177,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7075371055867585,1.7232577228357668,-0.2923887525709,-1.2737358795755898,-0.33722341075027046,0.7095067936233497
